"STATION","NAME","DATE","TAVG"
"UKM00003091","CRAIBSTONE, UK","2020-09-08","17.1"
"UKM00003091","CRAIBSTONE, UK","2020-09-09","12.8"
"UKM00003091","CRAIBSTONE, UK","2020-09-10","10.4"
"UKM00003091","CRAIBSTONE, UK","2020-09-11","13.9"
"UKM00003091","CRAIBSTONE, UK","2020-09-12","12.4"
"UKM00003091","CRAIBSTONE, UK","2020-09-13","16.1"
"UKM00003091","CRAIBSTONE, UK","2020-09-14","16.4"
"UKM00003091","CRAIBSTONE, UK","2020-09-15","15.6"
"UKM00003091","CRAIBSTONE, UK","2020-09-16","11.0"
"UKM00003091","CRAIBSTONE, UK","2020-09-17","12.0"
"UKM00003091","CRAIBSTONE, UK","2020-09-18","13.9"
"UKM00003091","CRAIBSTONE, UK","2020-09-19","11.6"
"UKM00003091","CRAIBSTONE, UK","2020-09-20","11.7"
"UKM00003091","CRAIBSTONE, UK","2020-09-21","12.3"
"UKM00003091","CRAIBSTONE, UK","2020-09-22","12.4"
"UKM00003091","CRAIBSTONE, UK","2020-09-23","9.0"
"UKM00003091","CRAIBSTONE, UK","2020-09-24","8.2"
"UKM00003091","CRAIBSTONE, UK","2020-09-25","8.4"
"UKM00003091","CRAIBSTONE, UK","2020-09-26","8.8"
"UKM00003091","CRAIBSTONE, UK","2020-09-27","8.1"
"UKM00003091","CRAIBSTONE, UK","2020-09-28","10.2"
"UKM00003091","CRAIBSTONE, UK","2020-09-29","8.0"
"UKM00003091","CRAIBSTONE, UK","2020-09-30","11.0"
"UKM00003091","CRAIBSTONE, UK","2020-10-01","9.2"
"UKM00003091","CRAIBSTONE, UK","2020-10-02","10.1"
"UKM00003091","CRAIBSTONE, UK","2020-10-03","10.4"
"UKM00003091","CRAIBSTONE, UK","2020-10-04","12.8"
"UKM00003091","CRAIBSTONE, UK","2020-10-05","12.1"
"UKM00003091","CRAIBSTONE, UK","2020-10-06","10.4"
"UKM00003091","CRAIBSTONE, UK","2020-10-07","10.7"
"UKM00003091","CRAIBSTONE, UK","2020-10-08","8.1"
"UKM00003091","CRAIBSTONE, UK","2020-10-09","7.3"
"UKM00003091","CRAIBSTONE, UK","2020-10-10","8.1"
"UKM00003091","CRAIBSTONE, UK","2020-10-11","9.0"
"UKM00003091","CRAIBSTONE, UK","2020-10-12","7.9"
"UKM00003091","CRAIBSTONE, UK","2020-10-13","9.6"
"UKM00003091","CRAIBSTONE, UK","2020-10-14","10.0"
"UKM00003091","CRAIBSTONE, UK","2020-10-15","8.0"
"UKM00003091","CRAIBSTONE, UK","2020-10-16","8.4"
"UKM00003091","CRAIBSTONE, UK","2020-10-17","7.8"
"UKM00003091","CRAIBSTONE, UK","2020-10-18","6.8"
"UKM00003091","CRAIBSTONE, UK","2020-10-19","10.0"
"UKM00003091","CRAIBSTONE, UK","2020-10-20","10.5"
"UKM00003091","CRAIBSTONE, UK","2020-10-21","11.6"
"UKM00003091","CRAIBSTONE, UK","2020-10-22","9.3"
"UKM00003091","CRAIBSTONE, UK","2020-10-23","7.0"
"UKM00003091","CRAIBSTONE, UK","2020-10-24","8.6"
"UKM00003091","CRAIBSTONE, UK","2020-10-25","7.9"
"UKM00003091","CRAIBSTONE, UK","2020-10-26","9.4"
"UKM00003091","CRAIBSTONE, UK","2020-10-27","8.7"
"UKM00003091","CRAIBSTONE, UK","2020-10-28","7.1"
"UKM00003091","CRAIBSTONE, UK","2020-10-29","7.4"
"UKM00003091","CRAIBSTONE, UK","2020-10-30","9.9"
"UKM00003091","CRAIBSTONE, UK","2020-10-31","9.4"
"UKM00003091","CRAIBSTONE, UK","2020-11-01","9.0"
"UKM00003091","CRAIBSTONE, UK","2020-11-02","8.3"
"UKM00003091","CRAIBSTONE, UK","2020-11-03","5.9"
"UKM00003091","CRAIBSTONE, UK","2020-11-04","7.9"
"UKM00003091","CRAIBSTONE, UK","2020-11-05","11.7"
"UKM00003091","CRAIBSTONE, UK","2020-11-06","6.5"
"UKM00003091","CRAIBSTONE, UK","2020-11-07","5.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-08","8.8"
"UKM00003091","CRAIBSTONE, UK","2020-11-09","10.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-10","10.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-11","10.3"
"UKM00003091","CRAIBSTONE, UK","2020-11-12","10.2"
"UKM00003091","CRAIBSTONE, UK","2020-11-13","8.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-14","9.2"
"UKM00003091","CRAIBSTONE, UK","2020-11-15","9.7"
"UKM00003091","CRAIBSTONE, UK","2020-11-16","8.9"
"UKM00003091","CRAIBSTONE, UK","2020-11-17","12.8"
"UKM00003091","CRAIBSTONE, UK","2020-11-18","11.4"
"UKM00003091","CRAIBSTONE, UK","2020-11-19","3.3"
"UKM00003091","CRAIBSTONE, UK","2020-11-20","5.7"
"UKM00003091","CRAIBSTONE, UK","2020-11-21","8.4"
"UKM00003091","CRAIBSTONE, UK","2020-11-22","5.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-23","6.2"
"UKM00003091","CRAIBSTONE, UK","2020-11-24","8.4"
"UKM00003091","CRAIBSTONE, UK","2020-11-25","4.4"
"UKM00003091","CRAIBSTONE, UK","2020-11-26","3.7"
"UKM00003091","CRAIBSTONE, UK","2020-11-27","1.8"
"UKM00003091","CRAIBSTONE, UK","2020-11-28","0.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-29","0.6"
"UKM00003091","CRAIBSTONE, UK","2020-11-30","6.5"
"UKM00003091","CRAIBSTONE, UK","2020-12-01","2.9"
"UKM00003091","CRAIBSTONE, UK","2020-12-02","2.7"
"UKM00003091","CRAIBSTONE, UK","2020-12-03","-0.1"
"UKM00003091","CRAIBSTONE, UK","2020-12-04","5.8"
"UKM00003091","CRAIBSTONE, UK","2020-12-05","4.9"
"UKM00003091","CRAIBSTONE, UK","2020-12-06","4.3"
"UKM00003091","CRAIBSTONE, UK","2020-12-07","3.7"
"UKM00003091","CRAIBSTONE, UK","2020-12-08","6.2"
"UKM00003091","CRAIBSTONE, UK","2020-12-09","4.8"
"UKM00003091","CRAIBSTONE, UK","2020-12-10","6.8"
"UKM00003091","CRAIBSTONE, UK","2020-12-11","7.0"
"UKM00003091","CRAIBSTONE, UK","2020-12-12","7.1"
"UKM00003091","CRAIBSTONE, UK","2020-12-13","7.4"
"UKM00003091","CRAIBSTONE, UK","2020-12-14","8.2"
"UKM00003091","CRAIBSTONE, UK","2020-12-15","6.5"
"UKM00003091","CRAIBSTONE, UK","2020-12-16","7.6"
"UKM00003091","CRAIBSTONE, UK","2020-12-17","7.2"
"UKM00003091","CRAIBSTONE, UK","2020-12-18","9.7"
"UKM00003091","CRAIBSTONE, UK","2020-12-19","8.4"
"UKM00003091","CRAIBSTONE, UK","2020-12-20","6.1"
"UKM00003091","CRAIBSTONE, UK","2020-12-21","5.6"
"UKM00003091","CRAIBSTONE, UK","2020-12-22","3.9"
"UKM00003091","CRAIBSTONE, UK","2020-12-23","2.3"
"UKM00003091","CRAIBSTONE, UK","2020-12-24","1.8"
"UKM00003091","CRAIBSTONE, UK","2020-12-25","2.5"
"UKM00003091","CRAIBSTONE, UK","2020-12-26","5.4"
"UKM00003091","CRAIBSTONE, UK","2020-12-27","1.3"
"UKM00003171","LEUCHARS, UK","2020-01-01","5.8"
"UKM00003171","LEUCHARS, UK","2020-01-02","8.9"
"UKM00003171","LEUCHARS, UK","2020-01-03","5.2"
"UKM00003171","LEUCHARS, UK","2020-01-04","7.4"
"UKM00003171","LEUCHARS, UK","2020-01-05","9.4"
"UKM00003171","LEUCHARS, UK","2020-01-06","8.4"
"UKM00003171","LEUCHARS, UK","2020-01-07","9.7"
"UKM00003171","LEUCHARS, UK","2020-01-08","5.2"
"UKM00003171","LEUCHARS, UK","2020-01-09","2.0"
"UKM00003171","LEUCHARS, UK","2020-01-10","2.7"
"UKM00003171","LEUCHARS, UK","2020-01-11","8.9"
"UKM00003171","LEUCHARS, UK","2020-01-12","3.8"
"UKM00003171","LEUCHARS, UK","2020-01-13","5.2"
"UKM00003171","LEUCHARS, UK","2020-01-14","4.5"
"UKM00003171","LEUCHARS, UK","2020-01-15","5.7"
"UKM00003171","LEUCHARS, UK","2020-01-16","6.9"
"UKM00003171","LEUCHARS, UK","2020-01-17","4.0"
"UKM00003171","LEUCHARS, UK","2020-01-18","2.8"
"UKM00003171","LEUCHARS, UK","2020-01-19","3.3"
"UKM00003171","LEUCHARS, UK","2020-01-20","6.3"
"UKM00003171","LEUCHARS, UK","2020-01-21","8.4"
"UKM00003171","LEUCHARS, UK","2020-01-22","9.2"
"UKM00003171","LEUCHARS, UK","2020-01-23","7.7"
"UKM00003171","LEUCHARS, UK","2020-01-24","7.3"
"UKM00003171","LEUCHARS, UK","2020-01-25","7.1"
"UKM00003171","LEUCHARS, UK","2020-01-26","5.9"
"UKM00003171","LEUCHARS, UK","2020-01-27","2.8"
"UKM00003171","LEUCHARS, UK","2020-01-28","2.7"
"UKM00003171","LEUCHARS, UK","2020-01-29","4.8"
"UKM00003171","LEUCHARS, UK","2020-01-30","8.4"
"UKM00003171","LEUCHARS, UK","2020-01-31","9.4"
"UKM00003171","LEUCHARS, UK","2020-02-01","7.2"
"UKM00003171","LEUCHARS, UK","2020-02-02","1.9"
"UKM00003171","LEUCHARS, UK","2020-02-03","5.1"
"UKM00003171","LEUCHARS, UK","2020-02-04","5.5"
"UKM00003171","LEUCHARS, UK","2020-02-05","4.6"
"UKM00003171","LEUCHARS, UK","2020-02-06","5.3"
"UKM00003171","LEUCHARS, UK","2020-02-07","1.8"
"UKM00003171","LEUCHARS, UK","2020-02-08","6.7"
"UKM00003171","LEUCHARS, UK","2020-02-09","6.5"
"UKM00003171","LEUCHARS, UK","2020-02-10","2.7"
"UKM00003171","LEUCHARS, UK","2020-02-11","3.0"
"UKM00003171","LEUCHARS, UK","2020-02-12","2.7"
"UKM00003171","LEUCHARS, UK","2020-02-13","2.7"
"UKM00003171","LEUCHARS, UK","2020-02-14","4.8"
"UKM00003171","LEUCHARS, UK","2020-02-15","6.6"
"UKM00003171","LEUCHARS, UK","2020-02-16","6.1"
"UKM00003171","LEUCHARS, UK","2020-02-17","6.0"
"UKM00003171","LEUCHARS, UK","2020-02-18","3.3"
"UKM00003171","LEUCHARS, UK","2020-02-19","5.4"
"UKM00003171","LEUCHARS, UK","2020-02-20","5.8"
"UKM00003171","LEUCHARS, UK","2020-02-21","7.9"
"UKM00003171","LEUCHARS, UK","2020-02-22","4.4"
"UKM00003171","LEUCHARS, UK","2020-02-23","3.9"
"UKM00003171","LEUCHARS, UK","2020-02-24","2.4"
"UKM00003171","LEUCHARS, UK","2020-02-25","2.2"
"UKM00003171","LEUCHARS, UK","2020-02-26","2.1"
"UKM00003171","LEUCHARS, UK","2020-02-27","2.6"
"UKM00003171","LEUCHARS, UK","2020-02-28","3.1"
"UKM00003171","LEUCHARS, UK","2020-02-29","5.3"
"UKM00003171","LEUCHARS, UK","2020-03-01","4.7"
"UKM00003171","LEUCHARS, UK","2020-03-02","4.0"
"UKM00003171","LEUCHARS, UK","2020-03-03","5.2"
"UKM00003171","LEUCHARS, UK","2020-03-04","2.7"
"UKM00003171","LEUCHARS, UK","2020-03-05","2.5"
"UKM00003171","LEUCHARS, UK","2020-03-06","3.8"
"UKM00003171","LEUCHARS, UK","2020-03-07","7.5"
"UKM00003171","LEUCHARS, UK","2020-03-08","7.2"
"UKM00003171","LEUCHARS, UK","2020-03-09","5.2"
"UKM00003171","LEUCHARS, UK","2020-03-10","7.6"
"UKM00003171","LEUCHARS, UK","2020-03-11","5.2"
"UKM00003171","LEUCHARS, UK","2020-03-12","3.7"
"UKM00003171","LEUCHARS, UK","2020-03-13","4.8"
"UKM00003171","LEUCHARS, UK","2020-03-14","7.1"
"UKM00003171","LEUCHARS, UK","2020-03-15","7.7"
"UKM00003171","LEUCHARS, UK","2020-03-16","5.4"
"UKM00003171","LEUCHARS, UK","2020-03-17","7.8"
"UKM00003171","LEUCHARS, UK","2020-03-18","5.0"
"UKM00003171","LEUCHARS, UK","2020-03-19","5.2"
"UKM00003171","LEUCHARS, UK","2020-03-20","3.8"
"UKM00003171","LEUCHARS, UK","2020-03-21","5.6"
"UKM00003171","LEUCHARS, UK","2020-03-22","4.1"
"UKM00003171","LEUCHARS, UK","2020-03-23","6.0"
"UKM00003171","LEUCHARS, UK","2020-03-24","10.1"
"UKM00003171","LEUCHARS, UK","2020-03-25","10.1"
"UKM00003171","LEUCHARS, UK","2020-03-26","6.9"
"UKM00003171","LEUCHARS, UK","2020-03-27","6.1"
"UKM00003171","LEUCHARS, UK","2020-03-28","4.3"
"UKM00003171","LEUCHARS, UK","2020-03-29","5.2"
"UKM00003171","LEUCHARS, UK","2020-03-30","7.9"
"UKM00003171","LEUCHARS, UK","2020-03-31","8.1"
"UKM00003171","LEUCHARS, UK","2020-04-01","8.1"
"UKM00003171","LEUCHARS, UK","2020-04-02","7.3"
"UKM00003171","LEUCHARS, UK","2020-04-03","4.8"
"UKM00003171","LEUCHARS, UK","2020-04-04","8.0"
"UKM00003171","LEUCHARS, UK","2020-04-05","8.9"
"UKM00003171","LEUCHARS, UK","2020-04-06","11.3"
"UKM00003171","LEUCHARS, UK","2020-04-07","8.6"
"UKM00003171","LEUCHARS, UK","2020-04-08","9.8"
"UKM00003171","LEUCHARS, UK","2020-04-09","7.1"
"UKM00003171","LEUCHARS, UK","2020-04-10","8.4"
"UKM00003171","LEUCHARS, UK","2020-04-11","13.1"
"UKM00003171","LEUCHARS, UK","2020-04-12","8.3"
"UKM00003171","LEUCHARS, UK","2020-04-13","5.1"
"UKM00003171","LEUCHARS, UK","2020-04-14","6.4"
"UKM00003171","LEUCHARS, UK","2020-04-15","10.5"
"UKM00003171","LEUCHARS, UK","2020-04-16","7.3"
"UKM00003171","LEUCHARS, UK","2020-04-17","7.2"
"UKM00003171","LEUCHARS, UK","2020-04-18","6.8"
"UKM00003171","LEUCHARS, UK","2020-04-19","6.9"
"UKM00003171","LEUCHARS, UK","2020-04-20","8.6"
"UKM00003171","LEUCHARS, UK","2020-04-21","7.9"
"UKM00003171","LEUCHARS, UK","2020-04-22","8.4"
"UKM00003171","LEUCHARS, UK","2020-04-23","7.3"
"UKM00003171","LEUCHARS, UK","2020-04-24","6.7"
"UKM00003171","LEUCHARS, UK","2020-04-25","8.2"
"UKM00003171","LEUCHARS, UK","2020-04-26","10.1"
"UKM00003171","LEUCHARS, UK","2020-04-27","6.9"
"UKM00003171","LEUCHARS, UK","2020-04-28","6.1"
"UKM00003171","LEUCHARS, UK","2020-04-29","6.7"
"UKM00003171","LEUCHARS, UK","2020-04-30","8.4"
"UKM00003171","LEUCHARS, UK","2020-05-01","8.6"
"UKM00003171","LEUCHARS, UK","2020-05-02","9.4"
"UKM00003171","LEUCHARS, UK","2020-05-03","9.1"
"UKM00003171","LEUCHARS, UK","2020-05-04","8.1"
"UKM00003171","LEUCHARS, UK","2020-05-05","6.8"
"UKM00003171","LEUCHARS, UK","2020-05-06","8.4"
"UKM00003171","LEUCHARS, UK","2020-05-07","12.0"
"UKM00003171","LEUCHARS, UK","2020-05-08","12.9"
"UKM00003171","LEUCHARS, UK","2020-05-09","12.0"
"UKM00003171","LEUCHARS, UK","2020-05-10","5.7"
"UKM00003171","LEUCHARS, UK","2020-05-11","7.3"
"UKM00003171","LEUCHARS, UK","2020-05-12","7.8"
"UKM00003171","LEUCHARS, UK","2020-05-13","5.2"
"UKM00003171","LEUCHARS, UK","2020-05-14","9.8"
"UKM00003171","LEUCHARS, UK","2020-05-15","10.6"
"UKM00003171","LEUCHARS, UK","2020-05-16","11.8"
"UKM00003171","LEUCHARS, UK","2020-05-17","12.3"
"UKM00003171","LEUCHARS, UK","2020-05-18","14.1"
"UKM00003171","LEUCHARS, UK","2020-05-19","15.2"
"UKM00003171","LEUCHARS, UK","2020-05-20","15.2"
"UKM00003171","LEUCHARS, UK","2020-05-21","13.3"
"UKM00003171","LEUCHARS, UK","2020-05-22","13.8"
"UKM00003171","LEUCHARS, UK","2020-05-23","11.6"
"UKM00003171","LEUCHARS, UK","2020-05-24","13.6"
"UKM00003171","LEUCHARS, UK","2020-05-25","14.0"
"UKM00003171","LEUCHARS, UK","2020-05-26","15.0"
"UKM00003171","LEUCHARS, UK","2020-05-27","11.7"
"UKM00003171","LEUCHARS, UK","2020-05-28","17.4"
"UKM00003171","LEUCHARS, UK","2020-05-29","15.9"
"UKM00003171","LEUCHARS, UK","2020-05-30","12.8"
"UKM00003171","LEUCHARS, UK","2020-05-31","12.8"
"UKM00003171","LEUCHARS, UK","2020-06-01","14.2"
"UKM00003171","LEUCHARS, UK","2020-06-02","14.0"
"UKM00003171","LEUCHARS, UK","2020-06-03","10.8"
"UKM00003171","LEUCHARS, UK","2020-06-04","8.8"
"UKM00003171","LEUCHARS, UK","2020-06-05","9.1"
"UKM00003171","LEUCHARS, UK","2020-06-06","11.4"
"UKM00003171","LEUCHARS, UK","2020-06-07","11.4"
"UKM00003171","LEUCHARS, UK","2020-06-08","9.7"
"UKM00003171","LEUCHARS, UK","2020-06-09","11.4"
"UKM00003171","LEUCHARS, UK","2020-06-10","10.4"
"UKM00003171","LEUCHARS, UK","2020-06-11","12.1"
"UKM00003171","LEUCHARS, UK","2020-06-12","14.1"
"UKM00003171","LEUCHARS, UK","2020-06-13","11.9"
"UKM00003171","LEUCHARS, UK","2020-06-14","12.6"
"UKM00003171","LEUCHARS, UK","2020-06-15","11.9"
"UKM00003171","LEUCHARS, UK","2020-06-16","13.2"
"UKM00003171","LEUCHARS, UK","2020-06-17","13.0"
"UKM00003171","LEUCHARS, UK","2020-06-18","11.5"
"UKM00003171","LEUCHARS, UK","2020-06-19","12.2"
"UKM00003171","LEUCHARS, UK","2020-06-20","16.3"
"UKM00003171","LEUCHARS, UK","2020-06-21","14.9"
"UKM00003171","LEUCHARS, UK","2020-06-22","13.9"
"UKM00003171","LEUCHARS, UK","2020-06-23","16.6"
"UKM00003171","LEUCHARS, UK","2020-06-24","18.2"
"UKM00003171","LEUCHARS, UK","2020-06-25","15.3"
"UKM00003171","LEUCHARS, UK","2020-06-26","14.7"
"UKM00003171","LEUCHARS, UK","2020-06-27","14.5"
"UKM00003171","LEUCHARS, UK","2020-06-28","13.7"
"UKM00003171","LEUCHARS, UK","2020-06-29","14.6"
"UKM00003171","LEUCHARS, UK","2020-06-30","15.0"
"UKM00003171","LEUCHARS, UK","2020-07-01","11.9"
"UKM00003171","LEUCHARS, UK","2020-07-02","12.6"
"UKM00003171","LEUCHARS, UK","2020-07-03","11.9"
"UKM00003171","LEUCHARS, UK","2020-07-04","12.9"
"UKM00003171","LEUCHARS, UK","2020-07-05","14.6"
"UKM00003171","LEUCHARS, UK","2020-07-06","13.8"
"UKM00003171","LEUCHARS, UK","2020-07-07","12.5"
"UKM00003171","LEUCHARS, UK","2020-07-08","12.1"
"UKM00003171","LEUCHARS, UK","2020-07-09","12.8"
"UKM00003171","LEUCHARS, UK","2020-07-10","13.6"
"UKM00003171","LEUCHARS, UK","2020-07-11","14.2"
"UKM00003171","LEUCHARS, UK","2020-07-12","15.0"
"UKM00003171","LEUCHARS, UK","2020-07-13","16.8"
"UKM00003171","LEUCHARS, UK","2020-07-14","14.8"
"UKM00003171","LEUCHARS, UK","2020-07-15","16.3"
"UKM00003171","LEUCHARS, UK","2020-07-16","18.4"
"UKM00003171","LEUCHARS, UK","2020-07-17","17.2"
"UKM00003171","LEUCHARS, UK","2020-07-18","14.7"
"UKM00003171","LEUCHARS, UK","2020-07-19","13.6"
"UKM00003171","LEUCHARS, UK","2020-07-20","13.8"
"UKM00003171","LEUCHARS, UK","2020-07-21","14.9"
"UKM00003171","LEUCHARS, UK","2020-07-22","13.4"
"UKM00003171","LEUCHARS, UK","2020-07-23","17.0"
"UKM00003171","LEUCHARS, UK","2020-07-24","15.7"
"UKM00003171","LEUCHARS, UK","2020-07-25","16.7"
"UKM00003171","LEUCHARS, UK","2020-07-26","15.5"
"UKM00003171","LEUCHARS, UK","2020-07-27","12.6"
"UKM00003171","LEUCHARS, UK","2020-07-28","13.5"
"UKM00003171","LEUCHARS, UK","2020-07-29","14.1"
"UKM00003171","LEUCHARS, UK","2020-07-30","12.8"
"UKM00003171","LEUCHARS, UK","2020-07-31","15.9"
"UKM00003171","LEUCHARS, UK","2020-08-01","16.7"
"UKM00003171","LEUCHARS, UK","2020-08-02","14.6"
"UKM00003171","LEUCHARS, UK","2020-08-03","13.1"
"UKM00003171","LEUCHARS, UK","2020-08-04","13.9"
"UKM00003171","LEUCHARS, UK","2020-08-05","16.5"
"UKM00003171","LEUCHARS, UK","2020-08-06","17.2"
"UKM00003171","LEUCHARS, UK","2020-08-07","19.0"
"UKM00003171","LEUCHARS, UK","2020-08-08","14.4"
"UKM00003171","LEUCHARS, UK","2020-08-09","13.1"
"UKM00003171","LEUCHARS, UK","2020-08-10","15.1"
"UKM00003171","LEUCHARS, UK","2020-08-11","15.7"
"UKM00003171","LEUCHARS, UK","2020-08-12","18.4"
"UKM00003171","LEUCHARS, UK","2020-08-13","15.9"
"UKM00003171","LEUCHARS, UK","2020-08-14","14.7"
"UKM00003171","LEUCHARS, UK","2020-08-15","15.1"
"UKM00003171","LEUCHARS, UK","2020-08-16","14.1"
"UKM00003171","LEUCHARS, UK","2020-08-17","14.2"
"UKM00003171","LEUCHARS, UK","2020-08-18","15.3"
"UKM00003171","LEUCHARS, UK","2020-08-19","15.6"
"UKM00003171","LEUCHARS, UK","2020-08-20","18.1"
"UKM00003171","LEUCHARS, UK","2020-08-21","16.5"
"UKM00003171","LEUCHARS, UK","2020-08-22","16.1"
"UKM00003171","LEUCHARS, UK","2020-08-23","13.9"
"UKM00003171","LEUCHARS, UK","2020-08-24","11.9"
"UKM00003171","LEUCHARS, UK","2020-08-25","13.0"
"UKM00003171","LEUCHARS, UK","2020-08-26","12.5"
"UKM00003171","LEUCHARS, UK","2020-08-27","11.6"
"UKM00003171","LEUCHARS, UK","2020-08-28","12.3"
"UKM00003171","LEUCHARS, UK","2020-08-29","11.4"
"UKM00003171","LEUCHARS, UK","2020-08-30","12.0"
"UKM00003171","LEUCHARS, UK","2020-08-31","12.6"
"UKM00003171","LEUCHARS, UK","2020-09-01","13.1"
"UKM00003171","LEUCHARS, UK","2020-09-02","15.2"
"UKM00003171","LEUCHARS, UK","2020-09-03","15.1"
"UKM00003171","LEUCHARS, UK","2020-09-04","13.7"
"UKM00003171","LEUCHARS, UK","2020-09-05","12.4"
"UKM00003171","LEUCHARS, UK","2020-09-06","12.8"
"UKM00003171","LEUCHARS, UK","2020-09-07","14.8"
"UKM00003171","LEUCHARS, UK","2020-09-08","16.8"
"UKM00003171","LEUCHARS, UK","2020-09-09","13.8"
"UKM00003171","LEUCHARS, UK","2020-09-10","11.2"
"UKM00003171","LEUCHARS, UK","2020-09-11","13.6"
"UKM00003171","LEUCHARS, UK","2020-09-12","12.6"
"UKM00003171","LEUCHARS, UK","2020-09-13","17.0"
"UKM00003171","LEUCHARS, UK","2020-09-14","16.7"
"UKM00003171","LEUCHARS, UK","2020-09-15","15.9"
"UKM00003171","LEUCHARS, UK","2020-09-16","12.4"
"UKM00003171","LEUCHARS, UK","2020-09-17","11.7"
"UKM00003171","LEUCHARS, UK","2020-09-18","11.6"
"UKM00003171","LEUCHARS, UK","2020-09-19","10.4"
"UKM00003171","LEUCHARS, UK","2020-09-20","11.9"
"UKM00003171","LEUCHARS, UK","2020-09-21","12.8"
"UKM00003171","LEUCHARS, UK","2020-09-22","13.4"
"UKM00003171","LEUCHARS, UK","2020-09-23","9.7"
"UKM00003171","LEUCHARS, UK","2020-09-24","8.3"
"UKM00003171","LEUCHARS, UK","2020-09-25","9.7"
"UKM00003171","LEUCHARS, UK","2020-09-26","8.9"
"UKM00003171","LEUCHARS, UK","2020-09-27","6.4"
"UKM00003171","LEUCHARS, UK","2020-09-28","9.2"
"UKM00003171","LEUCHARS, UK","2020-09-29","9.5"
"UKM00003171","LEUCHARS, UK","2020-09-30","10.9"
"UKM00003171","LEUCHARS, UK","2020-10-01","10.3"
"UKM00003171","LEUCHARS, UK","2020-10-02","9.9"
"UKM00003171","LEUCHARS, UK","2020-10-03","10.4"
"UKM00003171","LEUCHARS, UK","2020-10-04","12.8"
"UKM00003171","LEUCHARS, UK","2020-10-05","11.6"
"UKM00003171","LEUCHARS, UK","2020-10-06","11.1"
"UKM00003171","LEUCHARS, UK","2020-10-07","11.2"
"UKM00003171","LEUCHARS, UK","2020-10-08","8.9"
"UKM00003171","LEUCHARS, UK","2020-10-09","8.4"
"UKM00003171","LEUCHARS, UK","2020-10-10","9.3"
"UKM00003171","LEUCHARS, UK","2020-10-11","9.9"
"UKM00003171","LEUCHARS, UK","2020-10-12","8.2"
"UKM00003171","LEUCHARS, UK","2020-10-13","9.7"
"UKM00003171","LEUCHARS, UK","2020-10-14","10.6"
"UKM00003171","LEUCHARS, UK","2020-10-15","8.6"
"UKM00003171","LEUCHARS, UK","2020-10-16","9.0"
"UKM00003171","LEUCHARS, UK","2020-10-17","8.7"
"UKM00003171","LEUCHARS, UK","2020-10-18","7.7"
"UKM00003171","LEUCHARS, UK","2020-10-19","10.5"
"UKM00003171","LEUCHARS, UK","2020-10-20","11.0"
"UKM00003171","LEUCHARS, UK","2020-10-21","12.3"
"UKM00003171","LEUCHARS, UK","2020-10-22","10.1"
"UKM00003171","LEUCHARS, UK","2020-10-23","7.7"
"UKM00003171","LEUCHARS, UK","2020-10-24","9.2"
"UKM00003171","LEUCHARS, UK","2020-10-25","8.7"
"UKM00003171","LEUCHARS, UK","2020-10-26","9.0"
"UKM00003171","LEUCHARS, UK","2020-10-27","7.7"
"UKM00003171","LEUCHARS, UK","2020-10-28","7.7"
"UKM00003171","LEUCHARS, UK","2020-10-29","8.8"
"UKM00003171","LEUCHARS, UK","2020-10-30","10.4"
"UKM00003171","LEUCHARS, UK","2020-10-31","10.1"
"UKM00003171","LEUCHARS, UK","2020-11-01","9.3"
"UKM00003171","LEUCHARS, UK","2020-11-02","8.2"
"UKM00003171","LEUCHARS, UK","2020-11-03","5.9"
"UKM00003171","LEUCHARS, UK","2020-11-04","7.6"
"UKM00003171","LEUCHARS, UK","2020-11-05","10.2"
"UKM00003171","LEUCHARS, UK","2020-11-06","7.5"
"UKM00003171","LEUCHARS, UK","2020-11-07","5.1"
"UKM00003171","LEUCHARS, UK","2020-11-08","9.4"
"UKM00003171","LEUCHARS, UK","2020-11-09","10.1"
"UKM00003171","LEUCHARS, UK","2020-11-10","10.9"
"UKM00003171","LEUCHARS, UK","2020-11-11","10.7"
"UKM00003171","LEUCHARS, UK","2020-11-12","10.1"
"UKM00003171","LEUCHARS, UK","2020-11-13","8.8"
"UKM00003171","LEUCHARS, UK","2020-11-14","9.6"
"UKM00003171","LEUCHARS, UK","2020-11-15","9.5"
"UKM00003171","LEUCHARS, UK","2020-11-16","9.1"
"UKM00003171","LEUCHARS, UK","2020-11-17","14.1"
"UKM00003171","LEUCHARS, UK","2020-11-18","11.3"
"UKM00003171","LEUCHARS, UK","2020-11-19","4.2"
"UKM00003171","LEUCHARS, UK","2020-11-20","5.6"
"UKM00003171","LEUCHARS, UK","2020-11-21","8.2"
"UKM00003171","LEUCHARS, UK","2020-11-22","5.1"
"UKM00003171","LEUCHARS, UK","2020-11-23","7.8"
"UKM00003171","LEUCHARS, UK","2020-11-24","10.7"
"UKM00003171","LEUCHARS, UK","2020-11-25","5.6"
"UKM00003171","LEUCHARS, UK","2020-11-26","4.6"
"UKM00003171","LEUCHARS, UK","2020-11-27","4.6"
